respondent_id,age,gender,city,city_tier,occupation,monthly_income_band,skin_type,skin_tone,climate_zone,water_hardness,known_allergies,concern_acne_breakouts,concern_pigmentation_dark_spots,concern_open_pores,concern_dullness,concern_dark_circles,concern_uneven_skin_tone,concern_dryness_dehydration,concern_anti_ageing_wrinkles,concern_sensitivity_redness,concern_tan_removal,total_concerns,routine_steps,uses_cleanser,uses_moisturiser,uses_sunscreen,uses_serum,uses_acne_treatment,uses_brightening,uses_under_eye_cream,uses_ayurvedic,ingredient_awareness_score,psychographic_type,brand_openness,digital_content_hrs_week,online_shopping_freq,past_product_failure,failure_reason,current_satisfaction_score,preferred_format,preferred_brand_origin,importance_natural_ingredients,purchase_decision_driver,monthly_skincare_spend,premium_willingness,platform_appeal_score,will_signup
RESP_0543,23,Male,Mumbai,Tier 1,Salaried – Government,"₹20,001–₹40,000",Oily,Wheatish,Semi-Arid,Soft,Sulfates,1,1,0,1,1,1,0,0,0,1,6,5,1,1,1,1,1,1,0,1,7.3,Convenience Seeker,Somewhat willing,0.5,Occasionally (once a month),1,No visible results,8.0,Lotion,Korean (K-beauty),Very Important,Dermatologist recommendation,1981,"Yes, definitely",4.7,1
RESP_0544,34,Female,Mumbai,Tier 1,Salaried – Private,"₹70,001–₹1,00,000",Sensitive,Wheatish,Semi-Arid,Very Hard,Parabens,0,0,1,1,1,0,0,1,1,1,6,1,0,1,0,1,0,0,0,1,2.2,Convenience Seeker,Somewhat willing,3.5,Occasionally (once a month),0,N/A,7.3,Cream,Ayurvedic / Herbal,Very Important,Social media / influencer,2472,"Yes, if proven effective",1.1,0
RESP_0545,32,Female,Coimbatore,Tier 2,Student,"₹20,001–₹40,000",Dry,Fair,Tropical Humid,Moderately Hard,None,0,0,0,1,1,0,1,1,0,0,4,4,1,1,0,1,0,0,0,0,4.3,Convenience Seeker,Very willing,2.5,Rarely (once in 3–6 months),1,No visible results,4.7,Gel,Indian / Homegrown,Somewhat Important,Social media / influencer,1212,Maybe,4.9,0
RESP_0546,26,Female,Varanasi,Tier 3,Student,"Below ₹20,000",Oily,Wheatish,Arid,Very Hard,Alcohol,1,1,0,1,0,0,0,0,1,0,4,3,1,1,1,1,0,1,0,1,1.8,Ayurveda Loyalist,Neutral,4.8,Occasionally (once a month),0,N/A,5.7,Foam / Mousse,International Western,Very Important,Online reviews,1064,"Yes, if proven effective",3.4,1
RESP_0547,21,Female,Bangalore,Tier 1,Salaried – Private,"₹70,001–₹1,00,000",Normal,Medium Brown,Moderate,Moderately Hard,None,0,0,0,0,0,1,0,1,1,0,3,2,1,1,1,1,0,0,0,1,5.6,Ayurveda Loyalist,Somewhat reluctant,1.3,Very Frequently (weekly),1,No visible results,7.6,Serum / Oil,International Western,Not Important,Online reviews,3217,"Yes, if proven effective",5.9,0
RESP_0548,34,Female,Chandigarh,Tier 2,Business Owner,"₹40,001–₹70,000",Normal,Dark Brown,Semi-Arid,Soft,Parabens,1,0,0,1,1,0,0,0,0,1,4,5,1,0,0,0,1,0,1,0,3.9,Ingredient Nerd,Neutral,6.4,Very Frequently (weekly),0,N/A,4.1,Serum / Oil,Korean (K-beauty),Very Important,Online reviews,2310,No,6.8,0
RESP_0549,29,Female,Kochi,Tier 2,Homemaker,"₹40,001–₹70,000",Combination,Wheatish,Semi-Arid,Hard,None,1,0,0,1,0,1,1,0,0,1,5,3,1,0,1,1,1,0,0,0,3.6,Ayurveda Loyalist,Neutral,1.9,Regularly (2–3 times a month),0,N/A,5.3,Serum / Oil,Indian / Homegrown,Not Important,Brand reputation,1774,"Yes, if proven effective",5.8,0
RESP_0550,37,Female,Dehradun,Tier 3,Business Owner,"₹20,001–₹40,000",Dry,Medium Brown,Moderate,Don't Know,Fragrance,0,0,0,1,1,0,1,0,0,1,4,4,0,1,1,1,0,0,1,1,2.0,Budget Optimizer,Somewhat reluctant,1.6,Never,0,N/A,5.0,Cream,International Western,Very Important,Dermatologist recommendation,1790,No,3.2,0
RESP_0551,29,Female,Agra,Tier 3,Salaried – Private,"₹40,001–₹70,000",Combination,Medium Brown,Arid,Moderately Hard,None,0,1,0,1,1,0,0,0,0,1,4,1,1,1,0,1,0,0,0,0,2.1,Trend Follower,Very willing,4.6,Regularly (2–3 times a month),1,Wrong skin type match,4.0,Powder,Indian / Homegrown,Somewhat Important,Social media / influencer,2008,"Yes, if proven effective",8.2,1
RESP_0552,41,Female,Mumbai,Tier 1,Self-employed / Freelancer,"Below ₹20,000",Combination,Fair,Tropical Humid,Moderately Hard,None,1,0,0,1,0,1,1,0,1,0,5,5,1,0,1,1,1,0,0,1,6.7,Ayurveda Loyalist,Neutral,1.5,Occasionally (once a month),1,Wrong skin type match,5.9,Cream,Indian / Homegrown,Neutral,Dermatologist recommendation,1376,"Yes, if proven effective",7.1,0
RESP_0553,30,Male,Mumbai,Tier 1,Self-employed / Freelancer,"₹70,001–₹1,00,000",Normal,Wheatish,Arid,Moderately Hard,None,1,0,1,1,1,1,0,0,0,0,5,3,1,1,1,1,1,0,0,0,3.4,Minimalist,Very willing,1.0,Regularly (2–3 times a month),1,Wrong skin type match,2.3,Cream,Indian / Homegrown,Somewhat Important,Online reviews,4090,Maybe,8.5,0
RESP_0554,30,Male,Guwahati,Tier 3,Salaried – Government,"₹20,001–₹40,000",Sensitive,Medium Brown,Semi-Arid,Hard,None,0,0,0,1,0,1,0,0,1,0,3,4,1,0,1,1,0,0,0,0,3.7,Trend Follower,Somewhat willing,3.3,Regularly (2–3 times a month),1,Wrong skin type match,4.0,Cream,Indian / Homegrown,Somewhat Important,Brand reputation,1838,No,7.6,0
RESP_0555,42,Female,Bhopal,Tier 2,Salaried – Private,"₹40,001–₹70,000",Dry,Medium Brown,Moderate,Moderately Hard,Alcohol,0,1,0,0,0,1,1,0,0,1,4,5,1,0,0,0,0,0,0,0,4.5,Convenience Seeker,Very willing,1.5,Occasionally (once a month),1,No visible results,7.3,Serum / Oil,Korean (K-beauty),Very Important,Price / discount,2994,Maybe,3.2,1
RESP_0556,27,Non-binary / Prefer not to say,Nagpur,Tier 2,Salaried – Private,"₹70,001–₹1,00,000",Combination,Wheatish,Moderate,Moderately Hard,None,1,0,1,1,1,0,0,0,0,1,5,2,1,1,1,1,0,0,1,0,3.8,Ayurveda Loyalist,Somewhat reluctant,4.2,Occasionally (once a month),0,N/A,8.5,Cream,Ayurvedic / Herbal,Somewhat Important,Price / discount,3758,"Yes, if proven effective",3.5,0
RESP_0557,21,Female,Patna,Tier 2,Homemaker,"₹20,001–₹40,000",Sensitive,Fair,Moderate,Moderately Hard,None,0,1,0,0,0,1,0,0,1,0,3,3,1,1,0,0,0,1,0,0,6.1,Convenience Seeker,Neutral,1.3,Rarely (once in 3–6 months),0,N/A,7.5,Serum / Oil,No preference,Very Important,Online reviews,1249,Maybe,3.8,0
RESP_0558,18,Female,Indore,Tier 2,Salaried – Private,"₹20,001–₹40,000",Oily,Fair,Semi-Arid,Moderately Hard,None,1,0,0,0,1,1,0,0,1,0,4,4,1,1,1,0,0,0,0,0,3.0,Ayurveda Loyalist,Somewhat reluctant,4.7,Regularly (2–3 times a month),1,Too expensive,4.6,Serum / Oil,Korean (K-beauty),Very Important,Online reviews,1295,"Yes, if proven effective",8.1,1
RESP_0559,36,Female,Amritsar,Tier 3,Homemaker,"₹40,001–₹70,000",Oily,Medium Brown,Arid,Hard,None,1,0,1,1,0,0,0,0,0,0,3,3,1,1,0,1,1,0,0,1,4.4,Convenience Seeker,Very willing,2.0,Occasionally (once a month),1,Too expensive,4.5,Foam / Mousse,International Western,Neutral,Social media / influencer,1616,"Yes, definitely",7.2,0
RESP_0560,32,Female,Mysuru,Tier 3,Salaried – Private,"₹20,001–₹40,000",Normal,Medium Brown,Tropical Humid,Soft,None,0,1,0,0,1,0,0,1,0,0,3,5,1,1,1,1,0,0,0,0,6.0,Ingredient Nerd,Somewhat willing,8.7,Very Frequently (weekly),0,N/A,6.2,Cream,No preference,Neutral,Online reviews,1728,"Yes, definitely",6.5,1
RESP_0561,35,Male,Vadodara,Tier 2,Self-employed / Freelancer,"₹40,001–₹70,000",Oily,Medium Brown,Arid,Hard,None,1,1,0,1,1,1,1,0,0,1,7,3,1,1,0,1,1,1,0,0,3.3,Minimalist,Somewhat reluctant,2.4,Never,1,Too expensive,7.8,Lotion,International Western,Neutral,Social media / influencer,2357,"Yes, definitely",4.2,1
RESP_0562,23,Male,Ahmedabad,Tier 1,Salaried – Government,"₹40,001–₹70,000",Oily,Medium Brown,Semi-Arid,Moderately Hard,,1,1,1,0,0,0,0,0,0,0,3,3,1,1,1,0,1,1,0,1,5.6,Ayurveda Loyalist,Somewhat reluctant,4.5,Very Frequently (weekly),1,No visible results,6.5,Gel,International Western,Somewhat Important,Dermatologist recommendation,3040,"Yes, if proven effective",7.8,1
RESP_0563,21,Female,Agra,Tier 3,Self-employed / Freelancer,"Below ₹20,000",Oily,Dark Brown,Moderate,Don't Know,Multiple,1,1,1,0,0,0,0,0,0,0,3,2,1,1,0,0,1,0,0,1,2.1,Minimalist,Somewhat willing,3.6,Occasionally (once a month),1,Too expensive,4.3,Gel,Indian / Homegrown,Very Important,Friend / family word of mouth,830,Maybe,5.8,0
RESP_0564,18,Female,Ahmedabad,Tier 1,Salaried – Private,,Dry,Dark Brown,Moderate,Moderately Hard,None,1,0,0,0,1,1,1,0,0,0,4,2,1,1,1,1,1,0,0,0,3.7,Ingredient Nerd,Somewhat willing,8.1,Regularly (2–3 times a month),1,Caused breakouts,7.8,Cream,Korean (K-beauty),Not Important,Friend / family word of mouth,2912,"Yes, definitely",9.1,1
RESP_0565,26,Female,Kolkata,Tier 1,Business Owner,"₹20,001–₹40,000",Oily,Medium Brown,Tropical Humid,nan,Fragrance,0,1,1,0,0,0,0,0,0,0,2,3,1,1,1,1,0,1,0,0,4.1,Ingredient Nerd,Somewhat willing,4.8,Regularly (2–3 times a month),0,N/A,5.7,Sheet Mask,Indian / Homegrown,Not Important,Dermatologist recommendation,1172,"Yes, definitely",7.0,1
RESP_0566,31,Female,Ranchi,Tier 3,Salaried – Government,"₹70,001–₹1,00,000",Oily,Wheatish,Semi-Arid,Don't Know,Parabens,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,1,1.7,Convenience Seeker,Very willing,3.3,Regularly (2–3 times a month),1,Wrong skin type match,2.6,Lotion,No preference,Neutral,Price / discount,1493,"Yes, if proven effective",7.8,1
RESP_0567,27,Female,Chennai,Tier 1,Salaried – Private,"Below ₹20,000",Sensitive,Fair,Semi-Arid,Don't Know,None,1,0,0,0,1,1,0,0,1,0,4,2,1,1,0,0,1,0,1,0,3.2,Ayurveda Loyalist,Somewhat reluctant,5.3,Rarely (once in 3–6 months),1,Caused breakouts,4.7,Foam / Mousse,Korean (K-beauty),Somewhat Important,Price / discount,1290,No,5.1,0
RESP_0568,27,Female,Kolkata,Tier 1,Salaried – Government,"₹40,001–₹70,000",Combination,Wheatish,Semi-Arid,Moderately Hard,Fragrance,1,0,0,1,1,0,0,0,0,1,4,3,1,0,1,0,1,0,0,0,5.9,Trend Follower,Very willing,6.8,Very Frequently (weekly),1,Caused breakouts,4.5,Cream,Korean (K-beauty),Somewhat Important,Online reviews,2964,"Yes, definitely",9.1,1
RESP_0569,44,Male,Hyderabad,Tier 1,Salaried – Private,"₹20,001–₹40,000",Combination,Medium Brown,Semi-Arid,Very Hard,Multiple,0,1,0,0,0,0,0,0,0,0,1,3,1,1,1,0,0,1,0,1,3.7,Budget Optimizer,Somewhat reluctant,3.0,Regularly (2–3 times a month),1,Caused breakouts,6.7,Cream,Ayurvedic / Herbal,Neutral,Price / discount,1730,Maybe,6.6,0
RESP_0570,26,Male,Trichy,Tier 3,Salaried – Private,"Below ₹20,000",Oily,Dark Brown,Semi-Arid,Don't Know,None,1,0,0,1,1,0,1,1,1,1,7,2,1,1,1,0,1,0,1,1,4.3,Ingredient Nerd,Somewhat willing,5.5,Regularly (2–3 times a month),1,Misleading claims,2.6,Lotion,Korean (K-beauty),Somewhat Important,Social media / influencer,1367,Maybe,9.4,1
RESP_0571,29,Female,Surat,Tier 2,Salaried – Private,"₹40,001–₹70,000",Combination,Fair,Arid,Moderately Hard,None,0,1,0,0,0,0,1,0,0,1,3,2,1,1,1,0,0,1,0,0,1.4,Ayurveda Loyalist,Very reluctant,2.5,Occasionally (once a month),0,N/A,5.8,Serum / Oil,Ayurvedic / Herbal,Somewhat Important,Brand reputation,2601,"Yes, if proven effective",2.9,1
RESP_0572,38,Male,Nagpur,Tier 2,Homemaker,"₹40,001–₹70,000",Combination,Medium Brown,Semi-Arid,Moderately Hard,None,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,1,7.1,Budget Optimizer,Somewhat reluctant,5.6,Regularly (2–3 times a month),0,N/A,8.9,Gel,International Western,Somewhat Important,Price / discount,2363,"Yes, definitely",4.9,0
RESP_0573,27,Female,Pune,Tier 1,Salaried – Private,"Below ₹20,000",Combination,Dark Brown,Tropical Humid,Very Hard,Fragrance,0,1,1,0,0,0,0,1,1,0,4,5,1,0,1,1,0,0,0,0,6.1,Convenience Seeker,Somewhat willing,2.3,Occasionally (once a month),0,N/A,6.5,Gel,Indian / Homegrown,Very Important,Social media / influencer,1355,Maybe,2.7,0
RESP_0574,32,Female,Madurai,Tier 3,Salaried – Government,"Below ₹20,000",Oily,Medium Brown,Arid,Soft,Fragrance,1,1,1,0,1,0,1,0,0,0,5,4,1,1,1,0,1,0,0,0,4.5,Ayurveda Loyalist,Somewhat reluctant,2.4,Rarely (once in 3–6 months),1,Ingredient sensitivity,3.7,Serum / Oil,International Western,Neutral,Social media / influencer,1069,"Yes, if proven effective",6.8,0
RESP_0575,42,Female,Guwahati,Tier 3,Salaried – Private,"Below ₹20,000",Dry,Medium Brown,Semi-Arid,Hard,,1,0,0,0,0,1,1,1,1,1,6,6,0,1,1,0,1,0,0,1,6.6,Budget Optimizer,Neutral,3.9,Occasionally (once a month),1,Caused breakouts,8.1,Foam / Mousse,Ayurvedic / Herbal,Neutral,Online reviews,1382,"Yes, if proven effective",2.6,0
RESP_0576,46,Male,Pune,Tier 1,Salaried – Private,"₹70,001–₹1,00,000",Normal,Wheatish,Moderate,Moderately Hard,Alcohol,0,0,0,1,1,1,0,0,0,0,3,2,1,1,1,0,0,0,0,0,4.0,Minimalist,Neutral,1.8,Occasionally (once a month),1,Too expensive,4.5,Gel,No preference,Somewhat Important,Friend / family word of mouth,3914,Maybe,5.7,0
RESP_0577,22,Non-binary / Prefer not to say,Nagpur,Tier 2,Business Owner,"₹40,001–₹70,000",Combination,Fair,Tropical Humid,Hard,None,0,1,1,1,0,1,0,1,0,0,5,2,1,1,1,1,0,1,0,0,4.1,Convenience Seeker,Very willing,4.2,Rarely (once in 3–6 months),1,Wrong skin type match,5.3,Serum / Oil,Korean (K-beauty),Very Important,Social media / influencer,2399,"Yes, if proven effective",6.6,0
RESP_0578,45,Female,Hyderabad,Tier 1,Salaried – Government,"Below ₹20,000",Combination,Wheatish,Semi-Arid,Very Hard,None,0,0,0,0,1,1,0,0,1,0,3,3,1,1,1,0,0,0,1,0,4.0,Budget Optimizer,Somewhat reluctant,2.6,Occasionally (once a month),1,Caused breakouts,6.0,Cream,Korean (K-beauty),Very Important,Brand reputation,1050,Maybe,4.3,0
RESP_0579,29,Female,Mysuru,Tier 3,Business Owner,"₹20,001–₹40,000",Combination,Medium Brown,Arid,Very Hard,None,1,0,1,0,1,1,1,1,0,0,6,1,1,1,0,0,0,0,1,0,0.0,Budget Optimizer,Neutral,3.7,Occasionally (once a month),1,No visible results,3.0,Cream,International Western,Somewhat Important,Social media / influencer,1464,"Yes, if proven effective",6.6,0
RESP_0580,24,Male,Bhopal,Tier 2,Student,"₹20,001–₹40,000",Dry,Fair,Arid,Don't Know,None,0,1,0,0,1,1,1,0,1,0,5,6,0,1,1,0,0,1,0,1,6.5,Ayurveda Loyalist,Neutral,4.9,Occasionally (once a month),1,No visible results,4.2,Lotion,Indian / Homegrown,Not Important,Online reviews,1690,"Yes, definitely",6.7,0
RESP_0581,28,Female,Guwahati,Tier 3,Student,"₹20,001–₹40,000",Combination,Wheatish,Semi-Arid,Hard,None,1,0,1,0,1,0,0,0,0,0,3,3,1,0,1,0,1,0,1,0,3.6,Trend Follower,Very willing,6.1,Occasionally (once a month),1,No visible results,4.4,Serum / Oil,Korean (K-beauty),Somewhat Important,Social media / influencer,1729,"Yes, definitely",5.5,1
RESP_0582,50,Male,Ahmedabad,Tier 1,Homemaker,"Above ₹1,00,000",Oily,Medium Brown,Tropical Humid,Moderately Hard,None,1,0,1,1,0,0,0,0,0,1,4,3,1,1,1,1,1,0,0,0,4.0,Ayurveda Loyalist,Somewhat reluctant,2.7,Very Frequently (weekly),0,N/A,5.7,Sheet Mask,Ayurvedic / Herbal,Somewhat Important,Social media / influencer,3347,"Yes, if proven effective",3.2,0
RESP_0583,29,Female,Agra,Tier 3,Salaried – Government,"₹20,001–₹40,000",Combination,Medium Brown,Arid,Moderately Hard,Alcohol,0,0,0,0,0,0,1,0,0,1,2,2,1,1,1,1,0,0,0,1,2.1,Budget Optimizer,Very reluctant,2.7,Regularly (2–3 times a month),0,N/A,7.3,Gel,Ayurvedic / Herbal,Somewhat Important,Price / discount,1778,Maybe,2.4,0
RESP_0584,25,Female,Amritsar,Tier 3,Student,"Below ₹20,000",Sensitive,Medium Brown,Semi-Arid,Hard,Sulfates,0,1,0,1,0,0,0,0,0,1,3,5,1,0,1,0,0,0,0,1,2.9,Trend Follower,Very willing,6.0,Never,1,Wrong skin type match,6.1,Cream,Korean (K-beauty),Neutral,Social media / influencer,1183,Maybe,5.7,0
RESP_0585,32,Female,Visakhapatnam,Tier 2,Salaried – Private,"₹20,001–₹40,000",Combination,Dark Brown,Tropical Humid,Very Hard,None,0,0,0,1,1,0,1,0,0,1,4,4,1,0,0,0,0,0,1,0,4.9,Ayurveda Loyalist,Neutral,4.7,Occasionally (once a month),0,N/A,7.9,Cream,No preference,Neutral,Social media / influencer,1200,"Yes, if proven effective",4.5,0
RESP_0586,24,Male,Mysuru,Tier 3,Self-employed / Freelancer,"₹40,001–₹70,000",Oily,Fair,Arid,Moderately Hard,Alcohol,0,1,1,1,1,0,0,1,0,1,6,3,1,0,1,1,0,1,0,0,2.2,Ayurveda Loyalist,Somewhat reluctant,0.3,Regularly (2–3 times a month),0,N/A,7.1,Gel,Korean (K-beauty),Neutral,Online reviews,1646,"Yes, if proven effective",2.7,1
RESP_0587,20,Female,Chandigarh,Tier 2,Salaried – Private,"Above ₹1,00,000",Oily,Wheatish,Moderate,Hard,Parabens,1,0,0,0,0,1,0,0,0,1,3,5,1,0,0,1,1,0,0,0,5.7,Budget Optimizer,Very reluctant,4.0,Rarely (once in 3–6 months),1,Caused breakouts,4.3,Gel,Indian / Homegrown,Very Important,Dermatologist recommendation,6803,Maybe,5.2,1
RESP_0588,21,Male,Pune,Tier 1,Salaried – Government,"₹40,001–₹70,000",Combination,Wheatish,Moderate,Soft,Alcohol,1,1,1,0,0,1,1,1,0,1,7,6,1,0,1,1,0,1,0,0,7.5,Trend Follower,Somewhat willing,1.2,Rarely (once in 3–6 months),1,Wrong skin type match,6.1,Powder,Indian / Homegrown,Very Important,Dermatologist recommendation,3066,"Yes, definitely",6.1,0
RESP_0589,21,Female,Visakhapatnam,Tier 2,Salaried – Private,"₹20,001–₹40,000",Normal,Wheatish,Tropical Humid,Hard,None,0,0,0,1,1,0,1,0,0,1,4,1,0,1,1,1,0,0,0,0,0.8,Ingredient Nerd,Neutral,5.7,Occasionally (once a month),1,Ingredient sensitivity,4.3,Lotion,Ayurvedic / Herbal,Very Important,Online reviews,1254,"Yes, if proven effective",5.1,0
RESP_0590,22,Male,Patna,Tier 2,Salaried – Private,"₹40,001–₹70,000",Combination,Wheatish,Semi-Arid,Moderately Hard,None,1,1,0,0,0,1,1,0,0,1,5,2,1,1,1,1,1,1,0,0,3.0,Trend Follower,Very willing,4.9,Regularly (2–3 times a month),0,N/A,6.4,Cream,No preference,Not Important,Online reviews,1854,"Yes, if proven effective",3.7,0
RESP_0591,21,Male,Patna,Tier 2,Business Owner,"₹20,001–₹40,000",Dry,Medium Brown,Tropical Humid,nan,None,0,0,0,1,0,0,1,0,0,0,2,1,1,1,1,0,0,0,0,0,1.3,Convenience Seeker,Very willing,3.0,Very Frequently (weekly),0,N/A,5.9,Cream,International Western,Somewhat Important,Online reviews,1280,"Yes, definitely",4.0,0
RESP_0592,33,Male,Delhi,Tier 1,Salaried – Private,"₹40,001–₹70,000",Oily,Medium Brown,Arid,Very Hard,Multiple,1,0,1,0,0,1,0,0,0,0,3,4,1,0,1,1,1,0,0,0,6.7,Ingredient Nerd,Very willing,9.9,Occasionally (once a month),1,No visible results,5.8,Serum / Oil,Ayurvedic / Herbal,Very Important,Online reviews,3466,"Yes, if proven effective",8.7,1
RESP_0593,22,Female,Kochi,Tier 2,Salaried – Private,"₹40,001–₹70,000",Combination,Fair,Tropical Humid,Soft,Fragrance,1,1,1,0,1,1,0,0,0,1,6,2,1,1,0,0,1,1,1,0,3.9,Trend Follower,Somewhat willing,7.8,Very Frequently (weekly),0,N/A,6.6,Gel,Ayurvedic / Herbal,Very Important,Brand reputation,2176,"Yes, if proven effective",5.2,0
RESP_0594,26,Female,Ahmedabad,Tier 1,Self-employed / Freelancer,"Below ₹20,000",Combination,Medium Brown,Arid,Moderately Hard,None,1,1,0,1,0,1,0,1,1,1,7,5,1,1,1,1,0,0,0,0,6.7,Ingredient Nerd,Somewhat willing,6.8,Very Frequently (weekly),1,Caused breakouts,2.6,Cream,Indian / Homegrown,Very Important,Social media / influencer,2055,"Yes, if proven effective",7.9,1
RESP_0595,43,Female,Coimbatore,Tier 2,Salaried – Private,"₹20,001–₹40,000",Sensitive,Dark Brown,Semi-Arid,Soft,Alcohol,1,0,0,0,1,0,0,1,1,0,4,3,1,0,1,1,0,0,0,0,3.8,Convenience Seeker,Very willing,3.8,Regularly (2–3 times a month),0,N/A,5.8,Foam / Mousse,International Western,Very Important,Dermatologist recommendation,1142,Maybe,6.5,1
RESP_0596,28,Male,Coimbatore,Tier 2,Salaried – Private,"₹40,001–₹70,000",Oily,Fair,Semi-Arid,Very Hard,None,0,0,0,1,0,0,0,0,1,0,2,5,1,0,1,0,0,0,0,0,6.4,Budget Optimizer,Somewhat reluctant,2.7,Occasionally (once a month),0,N/A,5.2,Cream,No preference,Neutral,Ingredient list,2910,"Yes, definitely",4.0,1
RESP_0597,33,Female,Meerut,Tier 3,Salaried – Government,"Below ₹20,000",Combination,Wheatish,Moderate,Moderately Hard,Sulfates,1,1,0,0,1,0,0,1,1,0,5,4,1,1,0,1,0,0,1,0,4.7,Ayurveda Loyalist,Very reluctant,3.5,Regularly (2–3 times a month),1,No visible results,2.5,Gel,Korean (K-beauty),Not Important,Online reviews,787,"Yes, definitely",9.2,1
RESP_0598,22,Female,Chennai,Tier 1,Salaried – Private,"₹20,001–₹40,000",Dry,Wheatish,Arid,Very Hard,Fragrance,0,0,0,1,0,1,1,0,1,0,4,5,1,1,1,1,0,0,0,0,8.4,Minimalist,Neutral,0.9,Regularly (2–3 times a month),1,No visible results,1.7,Foam / Mousse,No preference,Somewhat Important,Brand reputation,1983,Maybe,8.2,1
RESP_0599,23,Female,Patna,Tier 2,Salaried – Private,"₹20,001–₹40,000",Combination,Fair,Arid,Soft,,0,0,1,1,0,0,1,1,1,0,5,3,1,1,1,1,0,0,0,0,3.4,Minimalist,Neutral,2.7,Very Frequently (weekly),1,No visible results,4.4,Sheet Mask,Ayurvedic / Herbal,Very Important,Social media / influencer,1399,Maybe,6.8,1
RESP_0600,19,Female,Pune,Tier 1,Salaried – Private,"Above ₹1,00,000",Normal,Wheatish,Semi-Arid,Hard,None,0,0,0,0,1,0,0,0,0,0,1,6,1,0,1,1,0,0,1,0,5.9,Convenience Seeker,Somewhat willing,1.4,Regularly (2–3 times a month),0,N/A,6.8,Foam / Mousse,International Western,Very Important,Friend / family word of mouth,4566,"Yes, if proven effective",4.0,0
RESP_0601,22,Male,Hyderabad,Tier 1,Salaried – Private,"₹70,001–₹1,00,000",Oily,Wheatish,Moderate,Hard,,0,0,1,1,0,0,0,0,0,1,3,4,1,0,0,0,0,0,0,1,6.8,Convenience Seeker,Somewhat willing,2.4,Occasionally (once a month),0,N/A,6.5,Sheet Mask,Indian / Homegrown,Very Important,Dermatologist recommendation,2861,Maybe,1.9,0
RESP_0602,24,Female,Dehradun,Tier 3,Salaried – Government,"Below ₹20,000",Dry,Dark Brown,Tropical Humid,Moderately Hard,None,1,1,0,0,0,1,1,0,1,0,5,4,1,1,0,0,1,0,0,0,5.5,Convenience Seeker,Very willing,1.5,Occasionally (once a month),0,N/A,3.4,Cream,Indian / Homegrown,Somewhat Important,Dermatologist recommendation,1074,"Yes, definitely",4.7,1
RESP_0603,22,Male,Trichy,Tier 3,Salaried – Government,"₹20,001–₹40,000",Combination,Wheatish,Tropical Humid,Moderately Hard,None,1,0,0,1,1,1,0,0,1,0,5,3,1,0,0,0,1,0,1,1,2.8,Ayurveda Loyalist,Somewhat reluctant,4.4,Never,0,N/A,2.7,Cream,Indian / Homegrown,Not Important,Friend / family word of mouth,1394,Maybe,4.7,0
RESP_0604,20,Female,Chandigarh,Tier 2,Student,"Below ₹20,000",Combination,Dark Brown,Semi-Arid,Moderately Hard,Alcohol,0,1,0,1,1,1,0,0,0,1,5,6,1,1,0,1,0,0,0,0,6.3,Convenience Seeker,Neutral,3.7,Never,0,N/A,8.9,Lotion,No preference,Somewhat Important,Online reviews,1527,"Yes, if proven effective",2.3,0
RESP_0605,21,Female,Agra,Tier 3,Salaried – Government,"₹40,001–₹70,000",Oily,Fair,Moderate,Hard,Alcohol,0,1,1,0,1,0,0,1,0,1,5,3,1,1,0,1,0,1,1,1,4.6,Ingredient Nerd,Somewhat willing,2.1,Occasionally (once a month),1,Misleading claims,3.0,Gel,Ayurvedic / Herbal,Very Important,Ingredient list,2324,"Yes, if proven effective",6.5,0
RESP_0606,28,Female,Meerut,Tier 3,Business Owner,"₹40,001–₹70,000",Dry,Fair,Semi-Arid,Don't Know,Fragrance,0,1,0,1,0,1,1,1,1,0,6,5,1,1,0,1,0,0,0,1,3.2,Convenience Seeker,Somewhat reluctant,0.4,Regularly (2–3 times a month),1,Ingredient sensitivity,2.8,Serum / Oil,International Western,Not Important,Dermatologist recommendation,1896,No,7.6,0
RESP_0607,23,Female,Meerut,Tier 3,Salaried – Private,"₹40,001–₹70,000",Combination,Wheatish,Arid,Hard,None,0,0,0,1,0,1,0,1,1,1,5,3,1,0,0,0,0,0,0,1,2.3,Ingredient Nerd,Neutral,5.5,Occasionally (once a month),1,Too expensive,6.5,Lotion,Korean (K-beauty),Not Important,Social media / influencer,2856,Maybe,5.5,1
RESP_0608,26,Female,Hyderabad,Tier 1,Self-employed / Freelancer,"₹40,001–₹70,000",Normal,Dark Brown,Semi-Arid,Moderately Hard,None,0,0,0,0,0,1,1,0,0,0,2,5,1,1,1,0,0,0,0,1,5.7,Trend Follower,Neutral,7.3,Rarely (once in 3–6 months),0,N/A,6.2,Sheet Mask,Indian / Homegrown,Neutral,Online reviews,2763,Maybe,4.2,1
RESP_0609,29,Male,Jabalpur,Tier 3,Salaried – Private,"Above ₹1,00,000",Oily,Medium Brown,Moderate,Soft,,1,1,1,0,1,0,0,0,0,0,4,6,1,1,1,1,1,1,1,1,5.4,Minimalist,Very willing,2.1,Occasionally (once a month),1,Caused breakouts,5.7,Lotion,Korean (K-beauty),Neutral,Social media / influencer,5942,Maybe,4.4,0
